"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.36360930270816,1.88889797155385,0.985944836082046
"S3",2.5913751909608,3.4324215585983,2.05901710404545
"S4",3.65745859152654,4.74681615973875,3.01342833546938
"S5",6.61819561120918,8.2918560221778,5.65272105081217
"S6",7.89421067187607,9.87261469505048,6.81738857926407
"S7",8.34076109322718,10.3712129930223,7.12399576414412
"S8",8.71024935417188,10.9058706353422,7.4940252628042
"S9",9.10282836135971,11.3871973741647,7.78834652800942
"S10",9.46695875850108,11.8991130621706,8.04553422947717
